19.288-0.041254i,-19.288-0.041254i,17.919-0.032956i,-17.919-0.032956i,16.441-0.025262i,16.018-0.050227i,-16.441-0.025262i,-16.018-0.050227i,14.834-0.030453i,-14.834-0.030453i,13.834-0.097843i,-13.834-0.097843i,12.332-0.0067274i,11.519-0.089067i,10.966-0.12538i,-12.332-0.0067274i,-11.519-0.089067i,-10.966-0.12538i,9.1364-0.079653i,-9.1364-0.079653i,7.6565-0.016327i,7.2991-0.04111i,6.5816-0.039556i,5.7748-0.0064556i,-7.6565-0.016327i,-7.2991-0.04111i,-6.5816-0.039556i,-5.7748-0.0064556i,4.6218-0.091346i,3.9014-0.057904i,-4.6218-0.091346i,-3.9014-0.057904i,2.9271-0.076577i,-2.9271-0.076577i,1.7567-0.055154i,-1.7567-0.055154i,0.71553-0.021575i,-0.71553-0.021575i,-9.0618e-17-0.24158i,8.5229e-16-0.053427i
-19.19-0.041116i,19.19-0.041116i,-17.823-0.033036i,17.823-0.033036i,-16.368-0.026988i,-15.945-0.048786i,16.368-0.026988i,15.945-0.048786i,-14.757-0.029939i,14.757-0.029939i,-13.753-0.097723i,13.753-0.097723i,-12.267-0.0067197i,-11.458-0.09258i,-10.92-0.1226i,12.267-0.0067197i,11.458-0.09258i,10.92-0.1226i,-9.0715-0.077527i,9.0715-0.077527i,-7.6046-0.0168i,-7.2757-0.043215i,-6.5623-0.038694i,-5.7424-0.0063369i,7.6046-0.0168i,7.2757-0.043215i,6.5623-0.038694i,5.7424-0.0063369i,-4.6021-0.09143i,-3.8771-0.057243i,4.6021-0.09143i,3.8771-0.057243i,-2.9305-0.077119i,2.9305-0.077119i,-1.7664-0.053058i,1.7664-0.053058i,-0.69818-0.021674i,0.69818-0.021674i,-2.1805e-15-0.24347i,3.3665e-16-0.05603i
19.093-0.040965i,-19.093-0.040965i,17.729-0.033137i,-17.729-0.033137i,16.296-0.028734i,15.871-0.04732i,-16.296-0.028734i,-15.871-0.04732i,14.681-0.029452i,-14.681-0.029452i,13.673-0.097573i,-13.673-0.097573i,12.203-0.0067422i,11.397-0.096362i,10.873-0.11951i,-12.203-0.0067422i,-11.397-0.096362i,-10.873-0.11951i,9.0075-0.075325i,-9.0075-0.075325i,7.5534-0.01741i,7.2535-0.04526i,6.5423-0.037793i,5.7098-0.0062509i,-7.5534-0.01741i,-7.2535-0.04526i,-6.5423-0.037793i,-5.7098-0.0062509i,4.5824-0.091614i,3.8531-0.05655i,2.9348-0.077593i,-4.5824-0.091614i,-3.8531-0.05655i,-2.9348-0.077593i,1.7755-0.05096i,-1.7755-0.05096i,0.68177-0.021842i,1.9367e-15-0.24494i,-1.1982e-15-0.058946i,-0.68177-0.021842i
-18.996-0.0408i,18.996-0.0408i,-17.635-0.033259i,17.635-0.033259i,-16.228-0.030463i,-15.797-0.045861i,16.228-0.030463i,15.797-0.045861i,-14.605-0.028994i,14.605-0.028994i,-13.594-0.097392i,13.594-0.097392i,-12.14-0.0068003i,-11.339-0.10039i,-10.825-0.11612i,12.14-0.0068003i,11.339-0.10039i,10.825-0.11612i,-8.9447-0.073046i,8.9447-0.073046i,-7.5032-0.018227i,-7.2322-0.047156i,-6.5217-0.036875i,-5.6772-0.0061948i,7.5032-0.018227i,7.2322-0.047156i,6.5217-0.036875i,5.6772-0.0061948i,-4.5627-0.091896i,-3.8292-0.055831i,-2.9399-0.077989i,4.5627-0.091896i,3.8292-0.055831i,2.9399-0.077989i,-1.7841-0.04887i,1.7841-0.04887i,-0.66636-0.022079i,-5.0596e-15-0.246i,1.2473e-15-0.062185i,0.66636-0.022079i
-18.901-0.040621i,18.901-0.040621i,-17.542-0.033405i,17.542-0.033405i,-16.161-0.032143i,-15.722-0.044441i,16.161-0.032143i,15.722-0.044441i,-14.529-0.028565i,14.529-0.028565i,-13.515-0.097181i,13.515-0.097181i,-12.077-0.0069006i,-11.281-0.10463i,-10.777-0.11247i,12.077-0.0069006i,11.281-0.10463i,10.777-0.11247i,-8.8829-0.070688i,8.8829-0.070688i,-7.4542-0.019365i,-7.2116-0.04877i,-6.5003-0.035961i,-5.6444-0.0061661i,7.4542-0.019365i,7.2116-0.04877i,6.5003-0.035961i,5.6444-0.0061661i,-4.543-0.092275i,-3.8055-0.055095i,-2.9459-0.078294i,4.543-0.092275i,3.8055-0.055095i,2.9459-0.078294i,-1.7919-0.046793i,1.7919-0.046793i,-0.652-0.02238i,3.5702e-15-0.24664i,-2.1599e-15-0.065747i,0.652-0.02238i
18.806-0.040428i,-18.806-0.040428i,17.45-0.033574i,-17.45-0.033574i,16.096-0.033744i,15.646-0.043088i,-16.096-0.033744i,-15.646-0.043088i,14.453-0.028169i,-14.453-0.028169i,13.436-0.096939i,-13.436-0.096939i,12.015-0.0070503i,11.225-0.10902i,10.727-0.1086i,-12.015-0.0070503i,-11.225-0.10902i,-10.727-0.1086i,8.8223-0.068247i,-8.8223-0.068247i,7.4066-0.021013i,7.1915-0.049894i,6.4783-0.035072i,5.6116-0.0061624i,-7.4066-0.021013i,-7.1915-0.049894i,-6.4783-0.035072i,-5.6116-0.0061624i,4.5232-0.092748i,3.7819-0.054353i,2.9529-0.078496i,-4.5232-0.092748i,-3.7819-0.054353i,-2.9529-0.078496i,1.7989-0.044738i,-1.7989-0.044738i,0.63874-0.022742i,6.2734e-16-0.2469i,4.5383e-16-0.069618i,-0.63874-0.022742i
18.712-0.040219i,-18.712-0.040219i,17.359-0.033768i,-17.359-0.033768i,16.034-0.035248i,15.571-0.041818i,-16.034-0.035248i,-15.571-0.041818i,14.377-0.027806i,-14.377-0.027806i,13.358-0.096666i,-13.358-0.096666i,11.954-0.0072579i,11.17-0.11348i,10.677-0.10459i,-11.954-0.0072579i,-11.17-0.11348i,-10.677-0.10459i,8.7628-0.065724i,-8.7628-0.065724i,7.361-0.023469i,7.1712-0.050214i,6.4557-0.034227i,-7.361-0.023469i,-7.1712-0.050214i,-6.4557-0.034227i,5.5787-0.0061816i,-5.5787-0.0061816i,4.5034-0.093312i,3.7585-0.053616i,2.9608-0.078581i,-4.5034-0.093312i,-3.7585-0.053616i,-2.9608-0.078581i,1.8052-0.042711i,-1.8052-0.042711i,0.62661-0.023165i,2.6772e-15-0.24679i,-3.1046e-15-0.073762i,-0.62661-0.023165i
18.619-0.039994i,-18.619-0.039994i,17.269-0.033989i,-17.269-0.033989i,15.973-0.036641i,15.495-0.040643i,-15.973-0.036641i,-15.495-0.040643i,14.301-0.027479i,-14.301-0.027479i,13.28-0.096362i,-13.28-0.096362i,11.893-0.0075329i,11.117-0.11794i,10.626-0.10051i,-11.893-0.0075329i,-11.117-0.11794i,-10.626-0.10051i,8.7046-0.063114i,-8.7046-0.063114i,7.318-0.027172i,7.1502-0.049276i,6.4325-0.033444i,-7.318-0.027172i,-7.1502-0.049276i,-6.4325-0.033444i,5.5457-0.0062218i,4.4835-0.093964i,3.7353-0.052898i,2.9697-0.078535i,-5.5457-0.0062218i,-4.4835-0.093964i,-3.7353-0.052898i,-2.9697-0.078535i,1.8105-0.040717i,-1.8105-0.040717i,0.61567-0.023645i,-4.4613e-15-0.24639i,8.0258e-17-0.078122i,-0.61567-0.023645i
18.527-0.039753i,-18.527-0.039753i,17.18-0.034237i,-17.18-0.034237i,15.914-0.037918i,15.418-0.039566i,-15.914-0.037918i,-15.418-0.039566i,14.225-0.027189i,-14.225-0.027189i,13.202-0.096025i,-13.202-0.096025i,11.833-0.0078861i,11.066-0.12231i,10.574-0.096432i,-11.833-0.0078861i,-11.066-0.12231i,-10.574-0.096432i,8.6476-0.060417i,-8.6476-0.060417i,7.2785-0.032628i,7.1274-0.046562i,6.4088-0.032736i,-7.2785-0.032628i,-7.1274-0.046562i,-6.4088-0.032736i,5.5127-0.0062812i,4.4635-0.094698i,3.7122-0.052213i,2.9795-0.078343i,-5.5127-0.0062812i,-4.4635-0.094698i,-3.7122-0.052213i,-2.9795-0.078343i,1.815-0.038763i,-1.815-0.038763i,0.60592-0.024182i,4.5154e-15-0.24577i,-4.4593e-15-0.082615i,-0.60592-0.024182i
-18.436-0.039496i,18.436-0.039496i,-17.092-0.034514i,17.092-0.034514i,-15.856-0.039079i,-15.342-0.038584i,15.856-0.039079i,15.342-0.038584i,-14.149-0.02694i,14.149-0.02694i,-13.126-0.095657i,13.126-0.095657i,-11.773-0.0083297i,-11.016-0.12648i,-10.521-0.092447i,11.773-0.0083297i,11.016-0.12648i,10.521-0.092447i,-8.5919-0.057632i,8.5919-0.057632i,-7.2441-0.040007i,-7.1011-0.041894i,-6.3847-0.032113i,7.2441-0.040007i,7.1011-0.041894i,6.3847-0.032113i,-5.4796-0.0063586i,5.4796-0.0063586i,-4.4435-0.095511i,-3.6892-0.051582i,-2.9902-0.077987i,4.4435-0.095511i,3.6892-0.051582i,2.9902-0.077987i,-1.8185-0.036852i,1.8185-0.036852i,-0.5974-0.024776i,-5.7623e-15-0.24506i,2.168e-15-0.087126i,0.5974-0.024776i
18.345-0.039222i,-18.345-0.039222i,17.005-0.03482i,-17.005-0.03482i,15.8-0.040129i,15.266-0.037691i,-15.8-0.040129i,-15.266-0.037691i,14.074-0.026733i,-14.074-0.026733i,13.049-0.095255i,-13.049-0.095255i,11.715-0.0088774i,10.967-0.13038i,10.467-0.088622i,-11.715-0.0088774i,-10.967-0.13038i,-10.467-0.088622i,8.5376-0.054758i,-8.5376-0.054758i,7.2158-0.048479i,7.0703-0.036095i,6.3603-0.031583i,-7.2158-0.048479i,-7.0703-0.036095i,-6.3603-0.031583i,5.4464-0.0064526i,-5.4464-0.0064526i,4.4235-0.096394i,3.6664-0.051025i,3.0018-0.07745i,-4.4235-0.096394i,-3.6664-0.051025i,-3.0018-0.07745i,1.821-0.034988i,-1.821-0.034988i,0.59012-0.025426i,-2.6804e-15-0.24439i,2.1395e-16-0.091508i,-0.59012-0.025426i
-18.256-0.038931i,18.256-0.038931i,-16.919-0.035157i,16.919-0.035157i,-15.746-0.041075i,-15.19-0.036878i,15.746-0.041075i,15.19-0.036878i,-13.999-0.02657i,13.999-0.02657i,-12.973-0.094821i,12.973-0.094821i,-11.657-0.0095447i,-10.92-0.13393i,-10.412-0.085017i,11.657-0.0095447i,10.92-0.13393i,10.412-0.085017i,-8.4848-0.051795i,8.4848-0.051795i,-7.1934-0.056555i,-7.035-0.030648i,-6.3356-0.03115i,7.1934-0.056555i,7.035-0.030648i,6.3356-0.03115i,-5.4132-0.0065623i,-4.4034-0.097342i,-3.6437-0.05057i,-3.0142-0.076709i,5.4132-0.0065623i,4.4034-0.097342i,3.6437-0.05057i,3.0142-0.076709i,-1.8226-0.033175i,1.8226-0.033175i,-0.58409-0.026134i,-3.5883e-15-0.24394i,-3.4968e-16-0.095586i,0.58409-0.026134i
18.167-0.038621i,-18.167-0.038621i,16.833-0.035526i,-16.833-0.035526i,15.693-0.041926i,15.114-0.036134i,-15.693-0.041926i,-15.114-0.036134i,13.924-0.026455i,-13.924-0.026455i,12.898-0.094353i,-12.898-0.094353i,11.6-0.010348i,10.874-0.13708i,10.356-0.081672i,-11.6-0.010348i,-10.874-0.13708i,-10.356-0.081672i,8.4335-0.048746i,-8.4335-0.048746i,7.1754-0.063429i,6.9966-0.026359i,6.3107-0.030815i,5.38-0.0066872i,4.3833-0.098346i,-7.1754-0.063429i,-6.9966-0.026359i,-6.3107-0.030815i,3.6211-0.050249i,3.0273-0.07574i,-5.38-0.0066872i,-4.3833-0.098346i,-3.6211-0.050249i,-3.0273-0.07574i,1.8232-0.031412i,-1.8232-0.031412i,0.57928-0.026901i,1.8134e-15-0.2439i,4.3605e-16-0.099163i,-0.57928-0.026901i
-18.079-0.038294i,18.079-0.038294i,-16.749-0.035928i,16.749-0.035928i,-15.641-0.042691i,-15.039-0.035448i,15.641-0.042691i,15.039-0.035448i,-13.85-0.026388i,13.85-0.026388i,-12.823-0.093852i,12.823-0.093852i,-11.544-0.011307i,-10.83-0.13978i,-10.3-0.078614i,11.544-0.011307i,10.83-0.13978i,10.3-0.078614i,-8.3838-0.045616i,8.3838-0.045616i,-7.1603-0.069129i,-6.9565-0.023192i,-6.2858-0.030579i,-5.3468-0.0068267i,-4.3632-0.099396i,7.1603-0.069129i,6.9565-0.023192i,6.2858-0.030579i,-3.5986-0.050102i,-3.041-0.074512i,5.3468-0.0068267i,4.3632-0.099396i,3.5986-0.050102i,3.041-0.074512i,-1.8229-0.029701i,1.8229-0.029701i,-0.57569-0.027726i,-3.2192e-15-0.24447i,1.5859e-15-0.10204i,0.57569-0.027726i
-17.992-0.037948i,17.992-0.037948i,-16.666-0.036364i,16.666-0.036364i,-15.59-0.043379i,-14.964-0.034809i,15.59-0.043379i,14.964-0.034809i,-13.776-0.026373i,13.776-0.026373i,-12.748-0.093318i,12.748-0.093318i,-11.488-0.012442i,-10.786-0.14199i,-10.244-0.075854i,11.488-0.012442i,10.786-0.14199i,10.244-0.075854i,-8.3358-0.042413i,8.3358-0.042413i,-7.1471-0.07395i,-6.9154-0.020851i,-6.2609-0.030439i,7.1471-0.07395i,6.9154-0.020851i,6.2609-0.030439i,-5.3135-0.0069809i,-4.3431-0.10048i,5.3135-0.0069809i,4.3431-0.10048i,-3.5763-0.050179i,-3.0553-0.072984i,3.5763-0.050179i,3.0553-0.072984i,-1.8217-0.028041i,1.8217-0.028041i,-0.57328-0.028609i,-5.8085e-17-0.24583i,1.0583e-15-0.10402i,0.57328-0.028609i
17.906-0.037583i,-17.906-0.037583i,16.584-0.036834i,-16.584-0.036834i,15.54-0.043998i,14.89-0.034207i,-15.54-0.043998i,-14.89-0.034207i,13.702-0.026411i,-13.702-0.026411i,12.675-0.092751i,-12.675-0.092751i,11.434-0.013773i,10.743-0.1437i,10.187-0.073392i,-11.434-0.013773i,-10.743-0.1437i,-10.187-0.073392i,8.2896-0.039147i,-8.2896-0.039147i,7.135-0.078152i,6.8741-0.019067i,6.2361-0.03039i,-7.135-0.078152i,-6.8741-0.019067i,-6.2361-0.03039i,5.2803-0.0071499i,4.3231-0.10159i,3.5543-0.050542i,3.0699-0.071109i,-5.2803-0.0071499i,-4.3231-0.10159i,-3.5543-0.050542i,-3.0699-0.071109i,1.8195-0.026433i,-1.8195-0.026433i,0.57199-0.029546i,1.6431e-15-0.24813i,-4.2434e-15-0.10498i,-0.57199-0.029546i
17.821-0.037198i,-17.821-0.037198i,16.503-0.037341i,-16.503-0.037341i,15.492-0.044558i,14.816-0.033632i,-15.492-0.044558i,-14.816-0.033632i,13.629-0.026504i,-13.629-0.026504i,12.601-0.092151i,-12.601-0.092151i,11.381-0.015324i,10.701-0.14489i,10.13-0.071218i,-11.381-0.015324i,-10.701-0.14489i,-10.13-0.071218i,8.2454-0.035836i,-8.2454-0.035836i,7.1235-0.081914i,6.8328-0.017652i,6.2116-0.030429i,-7.1235-0.081914i,-6.8328-0.017652i,-6.2116-0.030429i,5.2471-0.0073344i,4.3031-0.10271i,3.5326-0.051268i,3.0845-0.068821i,-5.2471-0.0073344i,-4.3031-0.10271i,-3.5326-0.051268i,-3.0845-0.068821i,1.8165-0.024873i,-1.8165-0.024873i,0.57177-0.030533i,-9.007e-16-0.25142i,-8.4376e-16-0.10486i,-0.57177-0.030533i
-17.737-0.036794i,17.737-0.036794i,-16.423-0.037883i,16.423-0.037883i,-15.444-0.045066i,-14.743-0.033075i,15.444-0.045066i,14.743-0.033075i,-13.556-0.026653i,13.556-0.026653i,-12.528-0.09152i,12.528-0.09152i,-11.328-0.017116i,-10.66-0.14556i,-10.073-0.069317i,11.328-0.017116i,10.66-0.14556i,10.073-0.069317i,-8.2033-0.032501i,8.2033-0.032501i,-7.1123-0.085341i,-6.7917-0.016484i,-6.1873-0.030549i,7.1123-0.085341i,6.7917-0.016484i,6.1873-0.030549i,-5.214-0.0075352i,-4.2833-0.10383i,-3.5114-0.052455i,-3.099-0.066039i,5.214-0.0075352i,4.2833-0.10383i,3.5114-0.052455i,3.099-0.066039i,-1.8127-0.023361i,1.8127-0.023361i,-0.57253-0.031562i,9.053e-16-0.25572i,-7.0173e-16-0.10367i,0.57253-0.031562i
-17.654-0.036371i,17.654-0.036371i,-16.344-0.038462i,16.344-0.038462i,-15.397-0.045528i,-14.671-0.032529i,15.397-0.045528i,14.671-0.032529i,-13.484-0.02686i,13.484-0.02686i,-12.456-0.090858i,12.456-0.090858i,-11.277-0.019172i,-10.619-0.14569i,-10.015-0.067671i,11.277-0.019172i,10.619-0.14569i,10.015-0.067671i,-8.1633-0.029171i,8.1633-0.029171i,-7.1009-0.088491i,-6.7509-0.015486i,-6.1634-0.030745i,7.1009-0.088491i,6.7509-0.015486i,6.1634-0.030745i,-5.1811-0.0077538i,-4.2636-0.10493i,-3.491-0.054213i,-3.1128-0.062665i,5.1811-0.0077538i,4.2636-0.10493i,3.491-0.054213i,3.1128-0.062665i,-1.8081-0.021895i,1.8081-0.021895i,-0.57419-0.032624i,3.6909e-16-0.26093i,-6.0686e-16-0.1015i,0.57419-0.032624i
-17.572-0.035927i,17.572-0.035927i,-16.266-0.039079i,16.266-0.039079i,-15.351-0.04595i,15.351-0.04595i,-14.599-0.031987i,14.599-0.031987i,-13.413-0.027125i,13.413-0.027125i,-12.384-0.090166i,12.384-0.090166i,-11.227-0.021512i,-10.578-0.1453i,-9.9584-0.06626i,11.227-0.021512i,10.578-0.1453i,9.9584-0.06626i,-8.1257-0.025878i,8.1257-0.025878i,-7.0892-0.091385i,-6.7106-0.014611i,-6.14-0.03101i,7.0892-0.091385i,6.7106-0.014611i,6.14-0.03101i,-5.1483-0.0079919i,-4.244-0.106i,-3.4719-0.056661i,-3.1255-0.058599i,5.1483-0.0079919i,4.244-0.106i,3.4719-0.056661i,3.1255-0.058599i,-1.8028-0.020472i,1.8028-0.020472i,-0.57665-0.033707i,4.2265e-15-0.26694i,-9.8917e-16-0.098492i,0.57665-0.033707i
-17.49-0.035463i,17.49-0.035463i,-16.189-0.039733i,16.189-0.039733i,-15.307-0.046338i,15.307-0.046338i,-14.527-0.031444i,14.527-0.031444i,-13.342-0.027449i,13.342-0.027449i,-12.312-0.089447i,12.312-0.089447i,-11.179-0.024151i,-10.537-0.14438i,-9.9015-0.065063i,11.179-0.024151i,10.537-0.14438i,9.9015-0.065063i,-8.0906-0.022662i,8.0906-0.022662i,-7.0769-0.094021i,-6.6707-0.01383i,-6.117-0.031339i,7.0769-0.094021i,6.6707-0.01383i,6.117-0.031339i,-5.1157-0.0082514i,-4.2247-0.10702i,-3.4546-0.059882i,-3.1361-0.053769i,5.1157-0.0082514i,4.2247-0.10702i,3.4546-0.059882i,3.1361-0.053769i,-1.7969-0.019093i,1.7969-0.019093i,-0.57982-0.034798i,0.57982-0.034798i,8.5779e-16-0.27361i,-3.335e-16-0.094802i
17.41-0.034979i,-17.41-0.034979i,16.114-0.040426i,-16.114-0.040426i,15.262-0.046695i,-15.262-0.046695i,14.457-0.030894i,-14.457-0.030894i,13.272-0.027833i,-13.272-0.027833i,12.241-0.088703i,-12.241-0.088703i,11.131-0.027101i,10.497-0.14293i,9.8449-0.06406i,-11.131-0.027101i,-10.497-0.14293i,-9.8449-0.06406i,8.058-0.019568i,-8.058-0.019568i,7.0639-0.096379i,6.6314-0.013125i,6.0947-0.031725i,-7.0639-0.096379i,-6.6314-0.013125i,-6.0947-0.031725i,5.0834-0.008535i,4.2057-0.10798i,3.1438-0.048223i,3.44-0.063843i,-5.0834-0.008535i,1.7904-0.017754i,-4.2057-0.10798i,-3.44-0.063843i,-3.1438-0.048223i,0.58356-0.035884i,-1.0234e-16-0.28078i,-3.8916e-16-0.090599i,-0.58356-0.035884i,-1.7904-0.017754i
17.331-0.034474i,-17.331-0.034474i,16.039-0.041157i,-16.039-0.041157i,15.219-0.047026i,-15.219-0.047026i,14.387-0.030335i,-14.387-0.030335i,13.202-0.028275i,-13.202-0.028275i,12.171-0.087937i,11.086-0.030365i,10.456-0.14098i,9.7886-0.063233i,-12.171-0.087937i,-11.086-0.030365i,-10.456-0.14098i,-9.7886-0.063233i,8.0281-0.016642i,7.0498-0.09843i,6.5924-0.012486i,6.073-0.032164i,-8.0281-0.016642i,-7.0498-0.09843i,-6.5924-0.012486i,-6.073-0.032164i,5.0514-0.0088453i,4.187-0.10887i,3.1474-0.042246i,3.4291-0.068272i,1.7833-0.016458i,-5.0514-0.0088453i,0.58778-0.036952i,-6.0068e-15-0.28834i,1.0783e-15-0.086036i,-0.58778-0.036952i,-1.7833-0.016458i,-4.187-0.10887i,-3.1474-0.042246i,-3.4291-0.068272i
17.253-0.03395i,-17.253-0.03395i,15.966-0.041926i,-15.966-0.041926i,15.177-0.047335i,-15.177-0.047335i,14.318-0.029763i,-14.318-0.029763i,13.134-0.028775i,-13.134-0.028775i,12.101-0.087153i,11.041-0.033935i,10.415-0.13854i,9.7328-0.062565i,-12.101-0.087153i,-11.041-0.033935i,-10.415-0.13854i,-9.7328-0.062565i,8.001-0.013928i,7.0347-0.10014i,6.554-0.011909i,6.052-0.032649i,-8.001-0.013928i,5.0198-0.0091853i,4.1686-0.10967i,3.1458-0.036408i,3.4228-0.072608i,-7.0347-0.10014i,-6.554-0.011909i,-6.052-0.032649i,1.7759-0.015202i,-5.0198-0.0091853i,-4.1686-0.10967i,0.59235-0.037989i,7.9772e-16-0.29615i,1.2452e-15-0.081248i,-0.59235-0.037989i,-1.7759-0.015202i,-3.4228-0.072608i,-3.1458-0.036408i
-17.176-0.033405i,17.176-0.033405i,-15.894-0.042733i,15.894-0.042733i,-15.135-0.047623i,15.135-0.047623i,-14.25-0.029175i,14.25-0.029175i,-13.066-0.029332i,13.066-0.029332i,-12.032-0.086355i,12.032-0.086355i,-10.999-0.037795i,-10.374-0.13564i,-9.6774-0.062042i,10.999-0.037795i,10.374-0.13564i,9.6774-0.062042i,-7.9768-0.011468i,7.9768-0.011468i,-7.0184-0.10148i,-6.516-0.011394i,-6.0317-0.033176i,7.0184-0.10148i,6.516-0.011394i,6.0317-0.033176i,-4.9887-0.0095581i,-4.1506-0.11038i,-3.4214-0.076176i,-3.1386-0.03139i,-1.768-0.013989i,4.9887-0.0095581i,4.1506-0.11038i,3.4214-0.076176i,3.1386-0.03139i,-0.59715-0.03898i,4.5537e-15-0.30413i,-1.0949e-15-0.076351i,0.59715-0.03898i,1.768-0.013989i
17.1-0.032841i,-17.1-0.032841i,15.823-0.043578i,-15.823-0.043578i,-15.094-0.047893i,15.094-0.047893i,-14.183-0.028571i,14.183-0.028571i,-12.999-0.029944i,12.999-0.029944i,-11.963-0.085548i,11.963-0.085548i,-10.958-0.041913i,-10.332-0.13233i,-9.6226-0.061649i,10.958-0.041913i,10.332-0.13233i,9.6226-0.061649i,-7.9554-0.0092939i,7.9554-0.0092939i,-7.001-0.10242i,-6.4784-0.010942i,-6.0121-0.033739i,7.001-0.10242i,6.4784-0.010942i,6.0121-0.033739i,-4.958-0.0099667i,-4.1331-0.11099i,-3.4246-0.07852i,-3.1258-0.027654i,4.958-0.0099667i,4.1331-0.11099i,3.4246-0.07852i,3.1258-0.027654i,1.7598-0.012821i,-1.7598-0.012821i,0.60209-0.039915i,-0.60209-0.039915i,-4.0675e-16-0.31218i,4.9245e-16-0.07144i
-17.025-0.032257i,17.025-0.032257i,-15.753-0.044461i,-15.054-0.048148i,15.753-0.044461i,15.054-0.048148i,-14.116-0.02795i,14.116-0.02795i,-12.933-0.030609i,12.933-0.030609i,-11.895-0.084739i,11.895-0.084739i,-10.919-0.046247i,-10.29-0.12864i,-9.5684-0.061375i,10.919-0.046247i,10.29-0.12864i,9.5684-0.061375i,-7.9368-0.0074299i,7.9368-0.0074299i,-6.9823-0.10294i,-6.4412-0.010556i,-5.9933-0.034334i,6.9823-0.10294i,6.4412-0.010556i,5.9933-0.034334i,-4.928-0.010414i,-4.116-0.11149i,-3.4319-0.079562i,-3.108-0.025277i,4.928-0.010414i,4.116-0.11149i,3.4319-0.079562i,3.108-0.025277i,1.7513-0.0117i,-1.7513-0.0117i,0.60704-0.040782i,-0.60704-0.040782i,4.3603e-16-0.32025i,-4.7253e-16-0.066589i
16.952-0.031654i,-16.952-0.031654i,15.684-0.04538i,15.014-0.048388i,-15.684-0.04538i,-15.014-0.048388i,14.051-0.027311i,-14.051-0.027311i,12.868-0.031325i,-12.868-0.031325i,11.828-0.083935i,-11.828-0.083935i,10.881-0.050741i,10.247-0.12465i,9.5148-0.061209i,-10.881-0.050741i,-10.247-0.12465i,-9.5148-0.061209i,7.9211-0.0058859i,-7.9211-0.0058859i,6.9625-0.10303i,6.4044-0.01024i,5.9753-0.034956i,-6.9625-0.10303i,-6.4044-0.01024i,-5.9753-0.034956i,4.8985-0.010901i,4.0995-0.11189i,3.4424-0.0795i,3.0858-0.02406i,-4.8985-0.010901i,-4.0995-0.11189i,-3.4424-0.0795i,-3.0858-0.02406i,1.7426-0.01063i,-1.7426-0.01063i,0.6119-0.041572i,-0.6119-0.041572i,1.7937e-15-0.32828i,-1.8415e-18-0.06186i
-16.879-0.031033i,16.879-0.031033i,-15.617-0.046334i,-14.975-0.048615i,15.617-0.046334i,14.975-0.048615i,-13.986-0.026655i,13.986-0.026655i,-12.805-0.032088i,12.805-0.032088i,-11.761-0.083145i,11.761-0.083145i,-10.846-0.05533i,-10.203-0.12042i,-9.462-0.061143i,10.846-0.05533i,10.203-0.12042i,9.462-0.061143i,-7.9081-0.0046594i,7.9081-0.0046594i,-6.9416-0.1027i,-6.3678-0.0099988i,-5.958-0.035599i,6.9416-0.1027i,6.3678-0.0099988i,5.958-0.035599i,-4.8699-0.011431i,-4.0836-0.11219i,-3.4552-0.078617i,-3.0599-0.023712i,4.8699-0.011431i,4.0836-0.11219i,3.4552-0.078617i,3.0599-0.023712i,-1.7338-0.0096152i,1.7338-0.0096152i,-0.61657-0.042274i,0.61657-0.042274i,1.2912e-15-0.33624i,-9.5986e-17-0.0573i
-16.808-0.030394i,16.808-0.030394i,-15.551-0.047324i,-14.937-0.048829i,15.551-0.047324i,14.937-0.048829i,-13.922-0.025983i,13.922-0.025983i,-12.742-0.032894i,12.742-0.032894i,-11.694-0.082379i,11.694-0.082379i,-10.812-0.059944i,-10.159-0.11602i,-9.4098-0.06117i,10.812-0.059944i,10.159-0.11602i,9.4098-0.06117i,-7.8977-0.0037362i,7.8977-0.0037362i,-6.9197-0.10197i,-6.3316-0.0098379i,-5.9415-0.036258i,6.9197-0.10197i,6.3316-0.0098379i,5.9415-0.036258i,-4.842-0.012003i,-4.0683-0.1124i,-3.4696-0.077167i,-3.031-0.023973i,4.842-0.012003i,4.0683-0.1124i,3.4696-0.077167i,3.031-0.023973i,-1.7249-0.0086606i,1.7249-0.0086606i,-0.62097-0.04288i,0.62097-0.04288i,8.1255e-16-0.34408i,1.0468e-15-0.052944i
-16.737-0.029739i,16.737-0.029739i,-15.486-0.048347i,-14.9-0.049032i,15.486-0.048347i,14.9-0.049032i,-13.859-0.025297i,13.859-0.025297i,-12.68-0.033738i,12.68-0.033738i,-11.629-0.081651i,-10.78-0.06451i,-10.114-0.11151i,-9.3584-0.061282i,11.629-0.081651i,10.78-0.06451i,10.114-0.11151i,9.3584-0.061282i,-7.8898-0.0030921i,7.8898-0.0030921i,-6.897-0.10085i,-6.2956-0.0097633i,-5.9257-0.036924i,6.897-0.10085i,6.2956-0.0097633i,5.9257-0.036924i,-4.815-0.012617i,-4.0537-0.11253i,-3.485-0.075335i,-2.9994-0.024644i,4.815-0.012617i,4.0537-0.11253i,3.485-0.075335i,2.9994-0.024644i,-1.7159-0.0077723i,1.7159-0.0077723i,-0.62499-0.043382i,0.62499-0.043382i,-1.6113e-15-0.3518i,-2.6976e-16-0.04882i
